0.493055555556	45	7.46071529388
1.47916666667	45	7.46071529388
2.46527777778	45	7.46071529388
3.45138888889	45	7.46071529388
4.4375	45	7.46071529388
5.42361111111	45	7.46071529388
6.40972222222	45	7.46071529388
7.39583333333	45	7.46071529388
8.38194444444	45	7.46071529388
9.36805555556	45	7.46071529388
10.3541666667	45	7.46071529388
11.3402777778	45	7.46071529388
12.3263888889	45	7.46071529388
13.3125	45	7.46071529388
14.2986111111	45	7.46071529388
15.2847222222	45	7.46071529388
16.2708333333	45	7.46071529388
17.2569444444	45	7.46071529388
18.2430555556	45	7.46071529388
19.2291666667	45	7.46071529388
20.2152777778	45	7.46071529388
21.2013888889	45	7.46071529388
22.1875	45	7.46071529388
23.1736111111	45	7.46071529388
24.1597222222	45	7.46071529388
25.1458333333	45	7.46071529388
26.1319444444	45	7.46071529388
27.1180555556	45	7.46071529388
28.1041666667	45	7.46071529388
29.0902777778	45	7.46071529388
30.0763888889	45	7.46071529388
31.0625	45	7.46071529388
32.0486111111	45	7.46071529388
33.0347222222	45	7.46071529388
34.0208333333	45	7.46071529388
35.0069444444	45	7.46071529388
35.9930555556	45	7.46071529388
36.9791666667	45	7.46071529388
37.9652777778	45	7.46071529388
38.9513888889	45	7.46071529388
39.9375	45	7.46071529388
40.9236111111	45	7.46071529388
41.9097222222	45	7.46071529388
42.8958333333	45	7.46071529388
43.8819444444	45	7.46071529388
44.8680555556	45	7.46071529388
45.8541666667	45	7.46071529388
46.8402777778	45	7.46071529388
47.8263888889	45	7.46071529388
48.8125	45	7.46071529388
49.7986111111	45	7.46071529388
50.7847222222	45	7.46071529388
51.7708333333	45	7.46071529388
52.7569444444	45	7.46071529388
53.7430555556	45	7.46071529388
54.7291666667	45	7.46071529388
55.7152777778	45	7.46071529388
56.7013888889	45	7.46071529388
57.6875	45	7.46071529388
58.6736111111	45	7.46071529388
59.6597222222	45	7.46071529388
60.6458333333	45	7.46071529388
61.6319444444	45	7.46071529388
62.6180555556	45	7.46071529388
63.6041666667	45	7.46071529388
64.5902777778	45	7.46071529388
65.5763888889	45	7.46071529388
66.5625	45	7.46071529388
67.5486111111	45	7.46071529388
68.5347222222	45	7.46071529388
69.5208333333	45	7.46071529388
70.5069444444	45	7.46071529388
0.493055555556	44	19.4275150299
1.47916666667	44	23.0674247742
2.46527777778	44	19.6097564697
3.45138888889	44	22.3777313232
4.4375	44	25.5022029877
5.42361111111	44	23.9243202209
6.40972222222	44	24.7666187286
7.39583333333	44	27.5195350647
8.38194444444	44	28.7584228516
9.36805555556	44	27.5373668671
10.3541666667	44	27.1386089325
11.3402777778	44	24.9476184845
12.3263888889	44	29.857755661
13.3125	44	26.8568191528
14.2986111111	44	28.4435386658
15.2847222222	44	28.8754920959
16.2708333333	44	32.0988426208
17.2569444444	44	30.7008457184
18.2430555556	44	34.2063903809
19.2291666667	44	33.2424201965
20.2152777778	44	37.0928077698
21.2013888889	44	38.5841789246
22.1875	44	33.5429191589
23.1736111111	44	32.3961524963
24.1597222222	44	31.7916660309
25.1458333333	44	34.3328857422
26.1319444444	44	33.3435211182
27.1180555556	44	28.0411891937
28.1041666667	44	27.395904541
29.0902777778	44	23.5803279877
30.0763888889	44	22.9052734375
31.0625	44	20.3470516205
32.0486111111	44	18.6242713928
33.0347222222	44	21.342666626
34.0208333333	44	20.3154983521
35.0069444444	44	19.9467964172
35.9930555556	44	16.7560138702
36.9791666667	44	26.5242328644
37.9652777778	44	22.0593566895
38.9513888889	44	20.904504776
39.9375	44	22.9390411377
40.9236111111	44	24.6931972504
41.9097222222	44	24.400598526
42.8958333333	44	26.7879600525
43.8819444444	44	26.7364826202
44.8680555556	44	27.5979881287
45.8541666667	44	26.723690033
46.8402777778	44	26.9613437653
47.8263888889	44	26.2957134247
48.8125	44	27.2521896362
49.7986111111	44	25.5694885254
50.7847222222	44	25.0735645294
51.7708333333	44	23.9814872742
52.7569444444	44	25.786359787
53.7430555556	44	24.7652015686
54.7291666667	44	25.2651805878
55.7152777778	44	25.6966514587
56.7013888889	44	29.1897716522
57.6875	44	25.842874527
58.6736111111	44	25.2011604309
59.6597222222	44	28.0569992065
60.6458333333	44	24.2853736877
61.6319444444	44	23.7815437317
62.6180555556	44	21.5457267761
63.6041666667	44	22.8868923187
64.5902777778	44	21.3498649597
65.5763888889	44	18.2983398438
66.5625	44	18.184797287
67.5486111111	44	20.9529399872
68.5347222222	44	19.3910961151
69.5208333333	44	18.9600143433
70.5069444444	44	17.9093399048
0.493055555556	43	18.0201721191
1.47916666667	43	18.8903694153
2.46527777778	43	19.1661682129
3.45138888889	43	18.4803829193
4.4375	43	17.1274032593
5.42361111111	43	17.1692905426
6.40972222222	43	18.1108608246
7.39583333333	43	17.0855064392
8.38194444444	43	16.3038845062
9.36805555556	43	16.3634109497
10.3541666667	43	16.4170227051
11.3402777778	43	15.5407972336
12.3263888889	43	14.7356538773
13.3125	43	14.3014688492
14.2986111111	43	16.3000564575
15.2847222222	43	18.0415477753
16.2708333333	43	16.9516105652
17.2569444444	43	16.5088996887
18.2430555556	43	17.7195968628
19.2291666667	43	15.7051715851
20.2152777778	43	18.8973236084
21.2013888889	43	16.2746353149
22.1875	43	17.4789524078
23.1736111111	43	22.696062088
24.1597222222	43	19.4491024017
25.1458333333	43	17.7174682617
26.1319444444	43	12.7501373291
27.1180555556	43	13.9742555618
28.1041666667	43	16.9011287689
29.0902777778	43	18.4350223541
30.0763888889	43	19.8508701324
31.0625	43	22.1471977234
32.0486111111	43	21.2506370544
33.0347222222	43	23.1606998444
34.0208333333	43	22.1389122009
35.0069444444	43	22.8198871613
35.9930555556	43	22.1640014648
36.9791666667	43	24.8934402466
37.9652777778	43	22.0293865204
38.9513888889	43	24.0130977631
39.9375	43	21.2996501923
40.9236111111	43	22.1334857941
41.9097222222	43	22.2712478638
42.8958333333	43	19.1139087677
43.8819444444	43	19.1596469879
44.8680555556	43	16.071144104
45.8541666667	43	15.8271360397
46.8402777778	43	15.4991016388
47.8263888889	43	14.9058694839
48.8125	43	14.9327545166
49.7986111111	43	14.246088028
50.7847222222	43	15.1533594131
51.7708333333	43	15.2815990448
52.7569444444	43	14.5146980286
53.7430555556	43	14.2363491058
