85.76032278	-180	26.939
85.76032278	-174.3749983	26.991
85.76032278	-168.7499737	26.496
85.76032278	-163.125247	26.596
85.76032278	-157.4999474	26.74
85.76032278	-151.8752207	27.114
85.76032278	-146.2499211	27.884
85.76032278	-140.6251944	28.824
85.76032278	-134.9998948	30.376
85.76032278	-129.3751681	31.654
85.76032278	-123.7498685	33.463
85.76032278	-118.1262877	35.163
85.76032278	-112.4998422	37.017
85.76032278	-106.8733966	38.764
85.76032278	-101.2526806	40.96
85.76032278	-95.62623509	43.343
85.76032278	-89.99978954	45.401
85.76032278	-84.37334399	47.418
85.76032278	-78.75262802	49.196
85.76032278	-73.12618247	51.18
85.76032278	-67.49973693	52.744
85.76032278	-61.87329138	53.392
85.76032278	-56.25257541	53.689
85.76032278	-50.62612986	53.789
85.76032278	-44.99968431	53.519
85.76032278	-39.37323876	53.005
85.76032278	-33.75252279	52.29
85.76032278	-28.12607724	50.972
85.76032278	-22.4996317	49.528
85.76032278	-16.87318615	48.09
85.76032278	-11.25247018	46.484
85.76032278	-5.62602463	44.665
85.76032278	0.000420918	42.947
85.76032278	5.626866466	41.185
85.76032278	11.24758244	38.913
85.76032278	16.87402798	36.692
85.76032278	22.50047353	35.119
85.76032278	28.12691908	33.652
85.76032278	33.74763505	31.939
85.76032278	39.3740806	30.648
85.76032278	45.00052615	30.005
85.76032278	50.6269717	29.042
85.76032278	56.24768767	28.27
85.76032278	61.87413321	27.842
85.76032278	67.50057876	27.969
85.76032278	73.12702431	27.969
85.76032278	78.74774028	27.861
85.76032278	84.37418583	27.912
85.76032278	90.00063138	27.808
85.76032278	95.62707693	28.06
85.76032278	101.2477929	28.034
85.76032278	106.8742384	28.194
85.76032278	112.500684	28.588
85.76032278	118.1271295	28.69
85.76032278	123.7478455	28.84
85.76032278	129.3742911	29.039
85.76032278	135.0007366	29.074
85.76032278	140.6271822	28.715
85.76032278	146.2478981	28.499
85.76032278	151.8743437	28.528
85.76032278	157.5007892	28.259
85.76032278	163.1272348	28.067
85.76032278	168.7479507	27.579
85.76032278	174.3743963	27.404
80.2713871	-180	29.883
80.2713871	-174.3749983	28.994
80.2713871	-168.7499737	28.856
80.2713871	-163.125247	28.532
80.2713871	-157.4999474	29.328
80.2713871	-151.8752207	30.716
80.2713871	-146.2499211	31.522
80.2713871	-140.6251944	33.002
80.2713871	-134.9998948	34.394
80.2713871	-129.3751681	35.699
80.2713871	-123.7498685	36.055
80.2713871	-118.1262877	36.043
80.2713871	-112.4998422	35.476
80.2713871	-106.8733966	35.093
80.2713871	-101.2526806	35.084
80.2713871	-95.62623509	35.428
80.2713871	-89.99978954	36.09
80.2713871	-84.37334399	36.98
80.2713871	-78.75262802	38.486
80.2713871	-73.12618247	40.517
80.2713871	-67.49973693	42.799
80.2713871	-61.87329138	44.674
80.2713871	-56.25257541	45.419
80.2713871	-50.62612986	44.752
80.2713871	-44.99968431	43.411
80.2713871	-39.37323876	42.124
80.2713871	-33.75252279	40.26
80.2713871	-28.12607724	39.014
80.2713871	-22.4996317	38.784
80.2713871	-16.87318615	38.626
80.2713871	-11.25247018	38.446
80.2713871	-5.62602463	39.504
80.2713871	0.000420918	41.31
80.2713871	5.626866466	41.318
80.2713871	11.24758244	41.404
80.2713871	16.87402798	41.075
80.2713871	22.50047353	39.502
80.2713871	28.12691908	37.321
80.2713871	33.74763505	35.347
80.2713871	39.3740806	34.155
80.2713871	45.00052615	32.511
80.2713871	50.6269717	31.4
80.2713871	56.24768767	30.517
80.2713871	61.87413321	30.946
80.2713871	67.50057876	31.752
80.2713871	73.12702431	32.886
80.2713871	78.74774028	33.325
